,클러스터,연도_분기,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,평균기온(℃),강수량(mm),공휴일 수,Unnamed: 0,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
1012,86,20231,131626,31661,18527,12083,102732,227718,415738,865349,1253411,871242,803944,789767,884506,934409,931512,1023766,1141335,1233413,1416690,1151065,782028,696390,589631,311436,3.533333333,59.4,6,1092,3.06413E+11,8687300,2.4489E+11,61522217899,46527413941,43337480519,54450954063,46370471418,54204139368,41035066288,20487151611,4678549434,33960686148,96321400524,89332711661,65141868702,16977460739,1.38322E+11,1.34998E+11,1264632477,32602813448,51569755219,43088114422,54255104031,90540454930,6595602,2091698,1242062,1299939,1306396,1348387,1398818,1265532,826166,135764,1098260,2513985,2196612,2169309,573370,4197172,4014727,91307,1784519,1864967,1403040,1496009,1572083
1013,86,20232,147745,36639,22329,13528,113475,242390,452017,956081,1285302,916254,850385,823121,902877,964651,935265,1067881,1241273,1278605,1451434,1171171,835300,743199,628230,330552,18.9,448.1,4,1344,3.24148E+11,9201962,2.51881E+11,72266386319,50590052983,40431686281,48591583472,52995278993,59272748009,48927450490,23338935829,5487984703,55789849016,92948395069,87471158588,65482406799,16967941882,1.48387E+11,1.42662E+11,1640811814,34007275351,59706458138,45534683954,53969093087,96190651617,6906664,2295298,1305524,1354098,1387256,1387285,1472501,1369625,925673,158011,1226244,2649456,2198565,2338179,631507,4328498,4381657,134469,1961810,1884622,1467171,1605225,1656841
1014,86,20233,143088,36233,23133,14627,119297,237920,453382,935087,1268180,905882,868563,871440,962962,1001679,974546,1096970,1213646,1297815,1455792,1184180,840107,742671,605849,325699,25.86666667,892.5,4,1596,3.16956E+11,8930894,2.46979E+11,69976887130,53768018273,48649993488,48142234120,42268246710,54150962869,48576997358,21399889772,3941304464,56480988501,94010533452,79715660472,67016106681,15791749020,1.42662E+11,1.35961E+11,1623980342,35260309689,57011699113,44511848195,55978459680,84237397151,6588526,2342368,1296497,1272360,1368468,1295262,1355939,1450076,892292,150188,1280030,2586149,2094763,2229743,590021,4185088,4207341,129123,1923306,1809161,1435225,1507707,1587894
1015,86,20234,143285,38715,23640,14970,118462,229506,424667,924556,1260424,893358,849671,833998,919056,984204,978377,1088627,1240278,1315987,1426502,1111628,791515,705814,596185,323393,7.9,198.8,3,1849,3.36899E+11,8867401,2.65929E+11,70969513948,48519303574,48364885564,54202353609,51505283055,63337533872,45914513831,25055000117,5620856907,56293127961,1.04279E+11,88702267732,65301769090,16702160206,1.48088E+11,1.42484E+11,2164498541,34150631949,55377170469,47449902329,59887145934,91542199407,6606543,2260858,1204178,1314761,1344170,1327716,1415718,1284792,976066,151015,1165891,2592211,2202365,2176643,579276,4142197,4147065,166603,1858731,1733624,1439730,1506202,1584407
1016,86,20241,139071,36959,23008,14933,109833,216614,408021,825009,1185313,838936,807286,802031,899063,961040,952093,1061407,1169921,1259733,1420763,1134308,811387,709433,584266,314329,3.433333333,123.5,6,2102,3.12787E+11,8060526,2.45044E+11,67743124491,45071870645,47758253223,41195598911,49239951549,61778015338,44158561038,23584563453,4077508541,53915682670,85974226208,91664106493,61701985483,15453304762,1.47258E+11,1.33924E+11,1150750392,29221137990,57345002100,48383925240,53896831189,91185067953,6017507,2043019,1061611,1197392,1230591,1252528,1275385,1219723,823296,136353,1038222,2361349,2020946,1987118,516538,3771369,3823562,87557,1514349,1690136,1305802,1374644,1622433
1017,86,20242,154014,44425,27982,18373,116932,243009,455944,949128,1267211,900427,858564,870343,955405,1004156,998735,1148629,1292011,1341074,1470755,1187324,879523,785888,639394,341734,19.8,274.2,5,2355,3.14432E+11,8630406,2.52976E+11,61456636332,54689755706,47692058014,46047362161,55727690816,48818925812,40863665928,20592970404,3988648404,58140005557,88496887635,83825925759,64132469463,15848492023,1.36651E+11,1.40616E+11,1537672508,30078949668,58345905653,42559673149,51451451172,93288676229,6552748,2077658,1205223,1320923,1292859,1323996,1409747,1243992,833666,143748,1193796,2516462,2082432,2127314,566654,4048644,4098824,124182,1658899,1774710,1382191,1452099,1755342
1018,86,20243,149345,43802,26712,18062,119309,237930,455439,927180,1270979,932387,911052,915822,1023664,1075489,1058180,1192056,1310549,1394399,1538426,1234411,910058,791075,632928,333161,27.13333333,774,4,2608,3.09333E+11,8387529,2.4787E+11,61463071488,56803196160,44865624819,44650800577,42697840983,58852489760,39595833739,21867237749,4936241593,52296242737,99079826863,76989497089,61092927405,14938288100,1.42262E+11,1.29183E+11,1330079932,30494654590,57980842139,46631736825,48994597634,86013286695,6319194,2068335,1268639,1196103,1250011,1250619,1353822,1235990,832345,136672,1185113,2469982,1949284,2107251,539227,3942840,3951886,104036,1634180,1731180,1363982,1398521,1662845
1019,86,20244,163964,47148,26995,18730,123202,249362,472974,990328,1414253,1023839,969873,988441,1092071,1161228,1155497,1319975,1466705,1537844,1668684,1283702,941896,831512,679982,363362,9.066666667,139.7,3,2861,3.18167E+11,8416829,2.54225E+11,63942274685,48424011305,52359052608,45910142274,46747439727,60783992394,42633005938,21309268747,4389752399,44534437447,96821266746,95715686783,60810848672,15894920946,1.44296E+11,1.34254E+11,1894082219,30721895701,56137900281,46924364197,51555452281,91315859078,6373565,2043264,1211384,1317407,1259283,1261275,1324216,1234232,809032,137849,1139278,2524317,2078773,2012553,524059,3946950,3977853,142324,1621889,1654735,1342558,1443388,1719808
1020,87,20191,99553,19030,6262,4510,45005,149538,369337,926696,1391185,937110,720240,694810,767252,820069,819050,903619,994314,1107372,1362631,1145265,826926,756752,726502,406548,2.4,50.6,5,85,15641345464,693807,11723933064,3917412400,2024246221,2155071755,2469536934,2295406124,2779672030,2644382549,1273029851,595766004,1488460782,3607981320,3877073274,4721082104,1350981980,7280630724,8036018028,83750254,1405171395,2469607140,3182681497,4128241836,4047196627,519762,174045,102942,96070,99071,107889,113790,112894,61151,24933,84017,164587,170936,193476,55858,325088,362683,10715,113599,129822,144972,147826,140848
1021,87,20192,110959,20785,6879,4972,45299,172744,428504,1105081,1527935,1007870,780319,733984,791827,839220,841319,956211,1106138,1187753,1439301,1204363,906401,827945,799804,448732,18,159.1,4,337,17652013728,847985,13382429167,4269584561,2690771687,3041367003,2730958259,2145154210,2774178008,2759820692,1509763869,722312914,1740612539,3960693354,4416905943,5189525379,1621963599,7891334912,9246039207,99205307,1710889414,3041687335,3738809484,4253442854,4293339727,634315,213670,135609,124445,121071,116665,136525,138387,75283,32289,109611,192565,197832,243123,72565,393267,445438,14963,138899,161723,181922,176739,164463
1022,87,20193,108178,21552,7465,5301,44988,168518,413588,1046856,1501444,1001068,779897,742453,818025,845507,847296,947016,1073398,1168465,1443203,1212442,888389,804033,774958,430943,25.23333333,524.7,4,589,17355594923,860652,13207084838,4148510085,3104982989,2443881743,2513155494,2393090324,2751974288,2664995810,1483514275,741933591,1606869581,3816397450,4117273286,5328735212,1744385803,8062851776,8820902184,87424151,1777207387,3047954868,3670655321,4390373936,3910138309,656146,204506,156468,124261,124334,118633,132450,127751,76755,33736,106468,199039,200008,246390,75011,406608,445508,13323,146280,163418,181133,182485,165490
1023,87,20194,112028,23328,7603,5922,45817,163989,403234,1047445,1556775,1025203,791138,751687,822411,869431,881053,994883,1140562,1230621,1454069,1184039,874858,796692,772216,435699,8.466666667,156.9,3,841,18218524642,848999,13777040056,4441484586,3101574728,2658499201,2632645006,2379551076,3004770045,2871858369,1569626217,706446744,1712072834,4028860078,4580180983,5421783423,1769180580,8322914298,9238224214,90002330,1768819102,3011392435,3924999668,4279503158,4486421823,642546,206453,143243,130519,113412,118928,136444,133774,72679,31308,106161,194534,208394,239656,68946,394845,443912,12343,134854,164104,185386,174510,167571
1024,87,20231,62786,15088,6066,5474,32846,137337,328833,845352,1233170,814969,631212,606506,670646,707797,719748,791382,892407,1004288,1205364,954782,681674,600442,565857,283122,3.533333333,59.4,6,1093,26196863396,982186,20672029484,5524833912,4022656119,4206738642,3995187707,3885439304,4562007712,3897680471,1627153441,576135131,3120093353,6411025733,6313654381,7739466636,2036488162,12019862446,12988426722,75443735,1484288565,3791304528,5159196302,6069325578,8428730458,774479,207707,161770,144989,149752,149165,168803,141530,66177,19912,143695,250835,251606,258939,57199,469396,498924,7366,87886,170222,186884,221987,293967
1025,87,20232,72002,16603,6918,6094,35571,148904,373401,957230,1286335,848663,668456,647304,710422,740074,747299,850874,995104,1066283,1250972,982458,735750,651718,617483,307894,18.9,448.1,4,1345,27957339487,1075452,21510417920,6446921567,4509686053,4190295843,4128848896,4056189300,4625397828,4537447866,1909473701,569308589,3696713046,7164685278,6546863511,8066278427,1913490636,12916231237,13668863640,72340186,1395273462,4050195588,5614873175,6220135225,9232277235,834854,240598,182912,157350,163831,158425,172336,162991,77607,18740,175887,272075,261641,290841,56268,500730,559957,10771,80649,193296,220691,232480,322806
1026,87,20233,68842,15531,6895,6343,35706,148490,374801,926456,1291783,867277,683540,663781,726086,743201,750454,839452,958575,1078004,1265933,992994,719787,638568,601095,303090,25.86666667,892.5,4,1597,27062783044,1044464,20731106857,6331676187,4633724905,3852765514,4021918183,3885271279,4337426976,4463970480,1867705707,594386714,3731588149,6775250678,6590942680,7533374190,1837240633,12336092913,13479647425,89931883,1409361961,4033778792,5690572356,5962405400,8629689941,800741,243723,183669,148439,160860,146022,161751,166969,76754,23313,177462,269788,244574,273843,55484,502499,525633,16422,84156,187822,214920,227778,297050
1027,87,20234,74373,17283,6813,6396,34158,144801,353714,909893,1292898,858229,668816,653930,708641,751207,768312,873443,994645,1090380,1256897,956200,697976,633207,585166,308651,7.9,198.8,3,1850,28001162362,1013396,21546001170,6455161192,3819028915,4147464956,4360677285,4036938799,5181891215,4410694158,2044467034,594055365,3560951253,7104250406,7603186584,7347567034,1791151720,12422193839,14334723265,83031604,1550998224,3826458479,6017091709,6230512567,9048824484,777695,235701,151429,154313,156450,147813,167690,158256,77445,19159,159289,274071,258570,251662,50645,478259,519733,14738,86850,177782,209520,217372,291727
1028,87,20241,66606,13712,6319,5656,32267,136762,339517,835278,1224230,835126,649444,633223,698115,732702,746687,822608,921230,1038951,1244054,964395,697238,617802,563167,292682,3.433333333,123.5,6,2103,26291765276,962436,20100071896,6191693380,3885058303,4064088888,4032691906,3876885733,4241347066,4357378241,1834315139,525766897,3283903931,6862856563,6616950010,7327908137,1674379738,12050049934,13114993952,55317603,1351637960,3853008825,5389423252,5625336542,8890319688,745638,216798,151029,154169,145876,146519,148045,149755,67043,15812,148068,258890,243475,245425,50766,456100,492454,8532,70901,167168,188734,208628,304576
1029,87,20242,74996,15801,7140,6790,37679,150749,383375,974358,1294024,887385,700617,691893,749702,788075,786727,910325,1027341,1115703,1310871,1032233,770324,694122,638316,320453,19.8,274.2,5,2356,27240672707,1091528,20960224228,6280448479,4260327742,4299888464,3839908180,3997754555,4562345287,4443721617,1836726862,713125083,3633728935,6650714783,6374470978,7870883526,1997749402,12237649551,13885228575,71725323,1415211162,4275506415,5688861915,5827481975,8844922548,849141,242387,178043,169218,155205,163335,183340,165870,76517,24493,176331,281722,253599,287094,68289,523021,552330,17424,85945,202281,217519,232103,320088
1030,87,20243,72704,15086,6862,6763,39509,157787,387867,977021,1340906,921650,726163,721035,777779,798470,803935,913053,1023118,1156708,1366056,1079505,779061,699451,643303,318451,27.13333333,774,4,2609,27954042233,1069156,21345228211,6608814022,4740532803,4197904403,3954796581,3677505509,4774488915,4660555184,1948258838,695736684,3700402409,6825966809,6672578332,7926430330,2132927669,12929839272,13952297941,80434155,1422398747,4278719152,5883554184,6620327150,8596703811,826369,242787,184353,155066,156571,152582,177797,165054,77733,24615,175639,276553,248287,278179,65883,522890,531023,13527,86608,194827,209873,235503,313587
1031,87,20244,76604,16353,7092,7083,39178,161488,380150,976178,1368204,926748,744507,735675,799383,833402,858328,974100,1087977,1195737,1361431,1059703,774199,698665,639693,320840,9.066666667,139.7,3,2862,28476124180,1072991,21867068974,6609055206,4663559781,4708542108,3753288266,3848405941,4893272878,4566276116,2042779090,716595025,3763581664,7133735674,6725825793,7917342392,2219043632,12858868131,14301379898,72553040,1558621300,4476227894,5801952582,6396960370,8853932852,823569,249422,179439,172198,145124,150792,176016,170025,79397,23440,170503,285151,260589,266771,66537,516435,539355,11740,90749,192881,214523,234281,311618
1032,88,20191,25664,3290,1206,1271,7145,73425,123514,279850,581201,386055,287244,265943,312331,368573,374905,410508,475392,490105,604899,456607,264765,297291,339213,120251,2.4,50.6,5,86,35658700207,1339241,28596945343,7061754864,5075688592,5427782607,5342486076,5984770709,6766217359,4041336163,3020418701,1117710061,3438522207,10659256038,7715561541,9542150837,3185499523,17214809957,13787232414,75893669,3622208089,6960187952,9455706515,6818270995,4069534266,1073171,266070,199076,203661,216482,233587,220365,151091,114979,44968,201409,426149,235863,313649,117203,675149,569565,9299,294159,343446,277955,196973,122854
1033,88,20192,29061,3523,1324,1308,8449,76052,141705,359529,609132,411095,291322,260313,293427,334892,354637,408644,483779,458509,607208,452968,286579,306608,337401,122335,18,159.1,4,338,40527770327,1565832,32626531944,7901238383,5923394741,7429988586,6270655656,6052216915,6950276046,4662463168,3238775215,1126329847,4041707006,12385128541,9844113864,9962879681,3167611388,19594983645,15655797141,91577716,3710847093,7792806741,9823424468,9126171014,4706376880,1257020,308812,247608,253767,247770,245055,262820,176695,132117,51653,255804,495376,272306,358482,132211,775171,677760,11133,342761,389209,326935,231506,151384
1034,88,20193,27380,3485,1363,1557,9209,74430,140681,326523,597147,416509,316995,290356,329941,390701,411545,451590,506674,520547,638029,453448,288783,297445,303453,121195,25.23333333,524.7,4,590,38899224083,1701050,30775708792,8123515291,6436420387,6877325114,6299221030,5101200591,6061541670,4692733888,3430781403,1272998254,4002486586,11081106351,9255655388,9777605285,3509372219,18103829997,15263924044,142108434,4034926376,7769383514,10477876353,6611988802,4331470568,1358622,342428,296447,276529,273786,245113,266747,186770,155658,66154,289419,518726,284673,383016,159062,875484,709906,18418,403518,414504,358710,243568,146673
1035,88,20194,29382,3907,1592,1640,9721,73698,137685,324062,598406,418342,297914,264861,297030,344046,345173,390407,464796,472266,590419,433390,278858,314127,315832,126710,8.466666667,156.9,3,842,45258200155,1649564,35643509188,9614690967,6534712089,7726721728,7132892302,7123621391,7125561678,5704500459,3910190508,1237381213,4687171211,11798481482,12548784148,11333800816,3652581285,20198047378,18770805403,199083628,4547535109,8796511394,13116014310,7331834294,4977751802,1301717,347847,259297,280509,242865,253608,265438,193339,154508,56945,275679,524101,280744,370968,141127,853225,674806,19971,392775,396869,359075,223144,136214
1036,88,20231,19614,3618,2327,1958,9055,72684,117243,306127,536386,380487,257380,241159,290192,353480,337512,372403,417759,486485,572911,364418,217003,243195,292637,89543,3.533333333,59.4,6,1094,53087713919,1901123,42835049162,10252664757,6551814232,10950585415,8453967179,7669563612,9209118724,6271821767,3980842990,1199167601,4262021865,17082227472,11800426720,13486119462,5257750799,22623982171,22442109632,105389990,3979449982,9479960960,10880655442,11716979488,8903655948,1555744,345379,290573,306494,311223,320440,327014,193706,151673,38464,335185,663443,321278,413069,129684,980087,755163,9812,312146,501638,398007,287569,226070
1037,88,20232,23466,4337,2684,2542,9411,75707,133173,354992,547529,377061,258348,233688,267438,301936,300245,351108,430590,440544,525096,349238,233914,282763,240008,91785,18.9,448.1,4,1346,53315840782,1982758,42255656606,11060184176,7394086108,8977355512,8525925680,8131262662,9227026644,6372738921,4687445255,1123040406,4484032665,15503610701,13645170782,13797103367,4762882861,23841756405,21151434759,97275308,3780049292,8868649874,11896647761,10438913576,9911655347,1589929,392829,302546,311874,322041,328098,325370,225117,167712,43733,363763,656262,334035,437791,147174,1029172,786383,12478,317601,507189,448950,290005,239342
